"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.face1","Answer.face2","Answer.facePairNum","Answer.question","Answer.responses","Answer.trialNum","Approve","Reject"
"33TGB4G0LPHHWM1ERBX9V494E8KXTI","3V76OXST9RIR4LTVHVVK4Q98ANP05I","Face similarity survey","Judge the similarity of pairs of human faces","psychology, experiment, faces","$0.10","Fri Mar 31 13:16:09 PDT 2017","3","BatchId:2747741;OriginalHitTemplateId:920937336;","3600","86400","Fri Apr 07 13:16:09 PDT 2017","","","3BV8HQ2ZZW12LVG2AQ24P62D8SRA6N","A9YQQIZRWVPIT","Approved","Fri Mar 31 13:16:38 PDT 2017","Fri Mar 31 13:18:41 PDT 2017","Sat Apr 01 13:18:41 PDT 2017","Fri Mar 31 13:51:59 PDT 2017","","","123","100% (1/1)","100% (1/1)","0% (0/0)","DanielHillary,HillaryShinzo,BarneyDaniel,HillaryShinzo,DanielHillary,DanielHillary,DanielShinzo,ArnoldBarney,BarneyDaniel,IanTom,BarneyDaniel,DanielShinzo,ArnoldBarney,ArnoldBarney,ArnoldBarney,BarneyDaniel,ArnoldBarney,BarneyDaniel,ArnoldBarney,BarneyDaniel,DanielShinzo,IanPiers,DanielShinzo,DanielHillary,HillaryShinzo,IanPiers,DanielHillary,ArnoldBarney","PiersTom,IanTom,IanPiers,IanPiers,DanielShinzo,HillaryShinzo,IanTom,BarneyDaniel,DanielHillary,PiersTom,PiersTom,IanPiers,DanielHillary,IanTom,IanPiers,HillaryShinzo,HillaryShinzo,IanTom,DanielShinzo,DanielShinzo,HillaryShinzo,PiersTom,PiersTom,IanTom,PiersTom,IanTom,IanPiers,PiersTom","17,23,10,22,13,14,20,0,7,27,12,19,1,5,4,9,3,11,2,8,18,26,21,16,24,25,15,6","8","7,6,8,7,9,9,8,8,9,9,8,8,7,6,6,5,6,8,6,7,8,9,9,8,8,10,8,8","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
"33TGB4G0LPHHWM1ERBX9V494E8KXTI","3V76OXST9RIR4LTVHVVK4Q98ANP05I","Face similarity survey","Judge the similarity of pairs of human faces","psychology, experiment, faces","$0.10","Fri Mar 31 13:16:09 PDT 2017","3","BatchId:2747741;OriginalHitTemplateId:920937336;","3600","86400","Fri Apr 07 13:16:09 PDT 2017","","","3N2BF7Y2VQUJKL983CJDVOM3BNXHMG","A3OCA3X3F4PFTG","Approved","Fri Mar 31 13:41:41 PDT 2017","Fri Mar 31 13:43:02 PDT 2017","Sat Apr 01 13:43:02 PDT 2017","Fri Mar 31 13:51:59 PDT 2017","","","81","100% (1/1)","100% (1/1)","0% (0/0)","IanTom,ArnoldBarney,BarneyDaniel,DanielShinzo,BarneyDaniel,BarneyDaniel,ArnoldBarney,HillaryShinzo,HillaryShinzo,ArnoldBarney,DanielHillary,DanielHillary,DanielHillary,HillaryShinzo,ArnoldBarney,ArnoldBarney,DanielHillary,IanPiers,DanielShinzo,DanielShinzo,IanPiers,ArnoldBarney,BarneyDaniel,DanielShinzo,BarneyDaniel,BarneyDaniel,ArnoldBarney,DanielHillary","PiersTom,DanielHillary,DanielShinzo,IanPiers,DanielHillary,PiersTom,IanTom,IanTom,IanPiers,PiersTom,PiersTom,HillaryShinzo,DanielShinzo,PiersTom,DanielShinzo,HillaryShinzo,IanPiers,PiersTom,HillaryShinzo,IanTom,IanTom,BarneyDaniel,IanPiers,PiersTom,HillaryShinzo,IanTom,IanPiers,IanTom","27,1,8,19,7,12,5,23,22,6,17,14,13,24,2,3,15,26,18,20,25,0,10,21,9,11,4,16","5","10,6,8,7,6,8,8,8,5,6,5,8,6,4,9,4,5,9,5,7,7,8,8,7,5,7,7,5","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
"33TGB4G0LPHHWM1ERBX9V494E8KXTI","3V76OXST9RIR4LTVHVVK4Q98ANP05I","Face similarity survey","Judge the similarity of pairs of human faces","psychology, experiment, faces","$0.10","Fri Mar 31 13:16:09 PDT 2017","3","BatchId:2747741;OriginalHitTemplateId:920937336;","3600","86400","Fri Apr 07 13:16:09 PDT 2017","","","3OUYGIZWR7YEUO0PXK4K60HHUB8P0K","A1PAY3X73PQ16S","Approved","Fri Mar 31 14:14:27 PDT 2017","Fri Mar 31 14:18:46 PDT 2017","Sat Apr 01 14:18:46 PDT 2017","2017-04-01 21:19:28 UTC","","","259","100% (1/1)","100% (1/1)","100% (1/1)","ArnoldBarney,BarneyDaniel,DanielHillary,DanielShinzo,ArnoldBarney,IanPiers,BarneyDaniel,ArnoldBarney,DanielShinzo,DanielHillary,ArnoldBarney,DanielShinzo,IanPiers,BarneyDaniel,DanielHillary,HillaryShinzo,BarneyDaniel,ArnoldBarney,DanielHillary,DanielShinzo,BarneyDaniel,HillaryShinzo,ArnoldBarney,HillaryShinzo,BarneyDaniel,IanTom,ArnoldBarney,DanielHillary","DanielHillary,IanTom,IanPiers,IanTom,IanTom,IanTom,PiersTom,HillaryShinzo,HillaryShinzo,HillaryShinzo,IanPiers,PiersTom,PiersTom,HillaryShinzo,IanTom,PiersTom,IanPiers,DanielShinzo,PiersTom,IanPiers,DanielHillary,IanTom,BarneyDaniel,IanPiers,DanielShinzo,PiersTom,PiersTom,DanielShinzo","1,11,15,20,5,25,12,3,18,14,4,21,26,9,16,24,10,2,17,19,7,23,0,22,8,27,6,13","2","1,5,6,2,1,7,8,1,5,5,4,5,3,1,4,2,1,1,1,4,4,5,4,3,2,3,2,2","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
